1000, 11.4
1000, 11.0
1000, 11.0
1000, 11.0
1000, 11.700000000000001
1000, 11.4
1000, 11.600000000000001
1000, 11.700000000000001
1000, 11.700000000000001
1000, 11.700000000000001
1000, 12.1
1000, 12.1
1000, 12.4
1000, 12.0
1000, 12.2
1000, 12.4
1000, 12.9
1000, 13.100000000000001
1000, 13.200000000000001
1000, 13.5
1000, 13.700000000000001
1000, 13.8
1000, 14.000000000000002
1000, 14.6
1000, 15.1
1000, 15.299999999999999
1000, 16.400000000000002
1000, 17.1
1000, 17.299999999999997
1000, 18.0
1000, 18.2
1000, 18.099999999999998
1000, 19.1
1000, 19.400000000000002
1000, 19.900000000000002
1000, 19.7
1000, 20.9
1000, 20.5
1000, 21.9
1000, 21.7
1000, 23.7
1000, 22.900000000000002
1000, 23.400000000000002
1000, 25.3
1000, 24.6
1000, 26.700000000000003
1000, 25.900000000000002
1000, 27.800000000000004
1000, 26.700000000000003
1000, 27.1
1000, 28.9
1000, 28.4
1000, 28.999999999999996
1000, 30.599999999999998
1000, 30.099999999999998
1000, 31.3
1000, 32.5
1000, 33.0
1000, 33.5
1000, 33.900000000000006
1000, 34.300000000000004
1000, 35.9
1000, 35.0
1000, 35.4
1000, 36.5
1000, 37.1
1000, 37.6
1000, 38.0
1000, 38.2
1000, 38.4
1000, 38.800000000000004
1000, 39.2
1000, 40.0
1000, 40.300000000000004
1000, 40.8
1000, 41.199999999999996
1000, 41.699999999999996
1000, 43.2
1000, 44.800000000000004
1000, 45.7
1000, 46.9
1000, 47.199999999999996
1000, 47.8
1000, 48.5
1000, 50.5
1000, 51.4
1000, 52.7
1000, 54.800000000000004
1000, 56.49999999999999
1000, 59.099999999999994
1000, 60.0
1000, 60.5
1000, 61.7
1000, 62.6
1000, 62.5
1000, 63.2
1000, 64.60000000000001
1000, 65.9
1000, 66.9
1000, 67.30000000000001
1000, 67.80000000000001
1000, 67.9
1000, 68.10000000000001
1000, 68.5
1000, 68.5
1000, 68.5
1000, 68.5
1000, 68.5
1000, 68.5
1000, 70.19999999999999
1000, 68.8
1000, 68.8
1000, 68.8
1000, 68.8
1000, 69.1
1000, 69.39999999999999
1000, 70.89999999999999
1000, 69.8
1000, 70.0
1000, 70.6
1000, 70.7
1000, 71.1
1000, 71.3
1000, 71.7
1000, 72.1
1000, 72.89999999999999
1000, 73.5
1000, 73.8
1000, 74.2
1000, 75.8
1000, 74.3
1000, 74.6
1000, 74.9
1000, 75.2
1000, 75.2
1000, 76.6
1000, 75.3
1000, 75.3
1000, 75.2
1000, 75.2
1000, 75.0
1000, 74.8
1000, 74.7
1000, 74.6
1000, 77.0
1000, 75.2
1000, 75.1
1000, 75.1
1000, 74.9
1000, 75.0
1000, 75.0
1000, 74.9
1000, 74.7
1000, 74.7
1000, 74.8
1000, 74.7
1000, 74.7
1000, 74.7
1000, 74.7
1000, 74.6
1000, 74.6
1000, 74.6
1000, 74.7
1000, 74.7
1000, 74.7
1000, 74.5
1000, 75.8
1000, 74.0
1000, 74.0
1000, 74.0
1000, 74.0
1000, 73.8
1000, 75.5
1000, 73.6
1000, 73.6
1000, 73.6
1000, 73.6
1000, 73.6
1000, 75.1
1000, 73.5
1000, 73.5
1000, 73.5
1000, 73.5
1000, 73.5
1000, 75.1
1000, 73.6
1000, 73.6
1000, 73.6
1000, 73.6
1000, 73.5
1000, 73.5
1000, 73.4
1000, 73.5
1000, 73.6
1000, 73.7
1000, 73.6
1000, 73.6
1000, 73.6
1000, 73.9
1000, 74.2
1000, 74.4
1000, 74.5
1000, 74.5
1000, 74.5
1000, 74.7
1000, 74.9
1000, 75.3
1000, 75.5
1000, 75.9
1000, 75.9
1000, 76.0
1000, 77.60000000000001
1000, 76.1
1000, 76.3
1000, 76.4
1000, 76.6
1000, 76.9
1000, 76.9
1000, 77.10000000000001
1000, 79.2
1000, 77.4
1000, 77.5
1000, 77.4
1000, 77.3
1000, 77.3
1000, 77.4
1000, 77.4
1000, 79.3
1000, 77.9
1000, 77.8
1000, 77.8
1000, 77.8
1000, 77.8
1000, 77.8
1000, 77.7
1000, 77.8
1000, 77.7
1000, 77.7
1000, 78.4
1000, 78.60000000000001
1000, 78.8
1000, 79.0
1000, 79.3
1000, 80.7
1000, 79.2
1000, 79.5
1000, 79.7
1000, 80.10000000000001
1000, 80.60000000000001
1000, 81.0
1000, 82.39999999999999
1000, 80.80000000000001
1000, 81.39999999999999
1000, 81.8
1000, 83.3
1000, 82.0
1000, 82.1
1000, 82.0
1000, 82.39999999999999
1000, 82.39999999999999
1000, 83.2
1000, 82.0
1000, 81.89999999999999
1000, 81.89999999999999
1000, 83.0
1000, 81.8
1000, 81.8
1000, 81.8
1000, 83.0
1000, 81.5
1000, 81.5
1000, 81.5
1000, 81.39999999999999
1000, 82.8
1000, 81.3
1000, 81.2
1000, 81.2
1000, 81.3
1000, 81.2
1000, 81.2
1000, 81.2
1000, 81.2
1000, 82.39999999999999
1000, 80.9
1000, 80.9
1000, 80.9
1000, 80.80000000000001
1000, 80.80000000000001
1000, 80.80000000000001
1000, 80.7
1000, 80.7
1000, 80.7
1000, 80.5
1000, 80.0
1000, 79.80000000000001
1000, 79.7
1000, 79.60000000000001
1000, 79.5
1000, 79.4
1000, 79.2
1000, 79.2
1000, 80.9
1000, 79.10000000000001
1000, 79.0
1000, 78.8
1000, 78.8
1000, 78.8
1000, 78.7
1000, 80.5
1000, 78.4
1000, 78.4
1000, 78.4
