0,1
-8.79124484277607,-1.2563942094665121
-8.791266147368706,-1.2564033190089472
-8.791287442985233,-1.256412425633765
-8.791309374092485,-1.2564218049472715
-8.791330650581502,-1.256430905196777
-8.791351917599023,-1.2564400022578293
-8.791373819170625,-1.2564493716685285
-8.791395066974808,-1.2564584622522879
-8.79141630530953,-1.2564675496148696
-8.79143817731419,-1.2564769089658556
-8.791459396389788,-1.2564859897427865
-8.79148060597423,-1.2564950672688266
-8.79150244837943,-1.256504416500881
-8.79152363873426,-1.2565134874582538
-8.791544819595142,-1.2565225551541785
-8.791566632360771,-1.2565318942056238
-8.79158779385294,-1.2565409555185205
-8.791608946206336,-1.2565500141249164
-8.791630730076834,-1.2565593441782033
-8.791651864038766,-1.256568396813007
-8.791672988913717,-1.256577446460527
-8.79169474441107,-1.2565867671776303
-8.791715850698292,-1.256595810618976
-8.791736947747516,-1.2566048509612775
-8.791758674432087,-1.2566141620020108
-8.791779752706201,-1.2566231960248682
-8.791800821725124,-1.2566322269236132
-8.791822519514165,-1.256641528210813
-8.791843569728341,-1.256650552744795
-8.79186461067415,-1.2566595741335411
-8.791886279526393,-1.2566688656010503
-8.791907301642938,-1.2566778805837338
-8.791928314480014,-1.256686892401433
-8.791949954360767,-1.2566961739875624
-8.791970948307567,-1.2567051794710447
-8.791991933177897,-1.2567141823884929
-8.792013544743915,-1.2567234551605695
-8.792034511689325,-1.2567324522950927
-8.79205546976487,-1.256741446538673
-8.792077053646564,-1.2567507102936175
-8.792097993688213,-1.2567596986207425
-8.792118924840727,-1.256768684018433
-8.792140480970836,-1.256777938629161
-8.792161394069348,-1.256786918057565
-8.792182298273865,-1.2567958945369375
-8.792203826632145,-1.2568051399396793
-8.792224712765073,-1.2568141104051695
-8.792245589923242,-1.2568230778342795
-8.792267090279704,-1.256832313821807
-8.792287949110486,-1.2568412750709983
-8.792308798918997,-1.256850233270941
-8.792330270989265,-1.256859459673675
-8.792351102239905,-1.2568684115222877
-8.792371924356459,-1.2568773602416494
-8.792393367902292,-1.256886576862514
-8.792414171497644,-1.256895519229476
-8.792434965977286,-1.256904458465634
-8.79245638106201,-1.256913665310762
-8.792477157044171,-1.2569225981829169
-8.792497923920328,-1.2569315279161748
-8.792519310574965,-1.256940724961158
-8.792540058946841,-1.2569496486951197
-8.79256079865469,-1.2569585697018624
-8.792582157742821,-1.2569677580653256
-8.792602879785115,-1.2569766732670915
-8.792623593113763,-1.2569855855783327
-8.792644925003096,-1.2569947649249347
-8.7926656206371,-1.2570036713379957
-8.79268630755917,-1.2570125748373016
-8.792707612249902,-1.2570217450881112
-8.79272828149699,-1.2570306426608273
-8.792748942046048,-1.2570395373103973
-8.792770219580774,-1.2570486984350817
-8.79279086248739,-1.257057587143112
-8.79281149671075,-1.2570664729208265
-8.79283274712886,-1.2570756248921273
-8.792853363717487,-1.2570845047018384
-8.792873971586731,-1.2570933815431076
-8.79289519413304,-1.257102523810826
-8.792915783047937,-1.2571113937848892
-8.792936362708112,-1.2571202604535858
-8.792957556330165,-1.257129392348613
-8.792978117308142,-1.257138252397601
-8.792998669169247,-1.257147109279897
-8.793019834253888,-1.2571562312010578
-8.793040367556797,-1.2571650815646673
-8.793060891722769,-1.2571739287042598
-8.793082028283395,-1.2571830405627455
-8.793102533785955,-1.2571918812205474
